"filename","textType","year","tokens","adverbials_raw","modals_raw","connectives_raw","argumentativeMarkers_raw","subjectiveNegative_raw","subjectivePositive_raw","subjectiveMarkers_raw","morphComplexity","synComplexity","overallComplexity","adverbials","modals","connectives","argumentativeMarkers","subjectiveNegative","subjectivePositive","subjectiveMarkers"
"opinion2014.18657311.txt","opinion",2014,5328,4,14,67,85,13,4,17,-0.956931882201782,0.936639285557162,-2.33943896544933,0.750750750750751,2.62762762762763,12.5750750750751,15.9534534534535,2.43993993993994,0.750750750750751,3.19069069069069
"opinion2014.18684702.txt","opinion",2014,4563,4,4,55,63,3,2,5,-0.956904121041413,0.938925075798311,-1.83851421265288,0.876616261231646,0.876616261231646,12.0534735919351,13.8067061143984,0.657462195923734,0.438308130615823,1.09577032653956
"opinion2014.18700371.txt","opinion",2014,4092,3,5,56,64,1,1,2,-0.958375899458101,0.939960719416175,-1.18910256908905,0.733137829912023,1.22189638318671,13.6852394916911,15.6402737047898,0.244379276637341,0.244379276637341,0.488758553274682
"opinion2014.18703601.txt","opinion",2014,5000,4,13,66,83,1,1,2,-0.958273660157356,0.937706163582309,-2.12603275142243,0.8,2.6,13.2,16.6,0.2,0.2,0.4
"opinion2014.18705677.txt","opinion",2014,4581,2,6,69,77,2,4,6,-0.952332688153946,0.931256453939392,-2.26167717251666,0.436585898275486,1.30975769482646,15.0622134905043,16.8085570836062,0.436585898275486,0.873171796550971,1.30975769482646
"opinion2014.18706014.txt","opinion",2014,5690,7,13,91,111,4,4,8,-0.956181348568852,0.938897449818418,-0.679469640611451,1.23022847100176,2.28471001757469,15.9929701230228,19.5079086115993,0.70298769771529,0.70298769771529,1.40597539543058
"opinion2014.18706645.txt","opinion",2014,5533,5,21,52,78,0,4,4,-0.953611044970753,0.934302260178062,-1.03008289084432,0.903668895716609,3.79540936200976,9.39815651545274,14.0972347731791,0,0.722935116573288,0.722935116573288
"opinion2014.18707463.txt","opinion",2014,4415,3,13,51,67,2,1,3,-0.954654474440493,0.936319224072447,-1.15294544626576,0.679501698754247,2.9445073612684,11.5515288788222,15.1755379388448,0.453001132502831,0.226500566251416,0.679501698754247
"opinion2014.18711899.txt","opinion",2014,4163,1,5,68,74,0,0,0,-0.957830501560956,0.935393918001685,-3.41006303716233,0.240211386019697,1.20105693009849,16.3343742493394,17.7756425654576,0,0,0
"opinion2014.18732350.txt","opinion",2014,5457,2,11,69,82,2,1,3,-0.958064858965682,0.937862483350636,-1.89477691854453,0.366501740883269,2.01575957485798,12.6443100604728,15.026571376214,0.366501740883269,0.183250870441635,0.549752611324904
"opinion2014.18735197.txt","opinion",2014,4681,7,12,77,96,0,0,0,-0.957908445364789,0.940572983487339,-1.3288861613839,1.49540696432386,2.56355479598376,16.4494766075625,20.5084383678701,0,0,0
"opinion2014.18760642.txt","opinion",2014,4536,5,5,62,72,0,2,2,-0.954684894197716,0.928879298310688,-6.93485967230463,1.10229276895944,1.10229276895944,13.668430335097,15.8730158730159,0,0.440917107583774,0.440917107583774
"opinion2014.18764297.txt","opinion",2014,5334,3,12,68,83,4,2,6,-0.956988560573718,0.933628030321702,-3.40154677686613,0.562429696287964,2.24971878515186,12.7484064491939,15.5605549306337,0.749906261717285,0.374953130858643,1.12485939257593
"opinion2014.18784774.txt","opinion",2014,4252,4,13,58,75,1,1,2,-0.958946832517117,0.942587744042412,-0.952866991846614,0.940733772342427,3.05738476011289,13.6406396989652,17.6387582314205,0.235183443085607,0.235183443085607,0.470366886171214
"opinion2014.18801120.txt","opinion",2014,5375,2,9,66,77,1,1,2,-0.954184125607721,0.935499418966335,-0.938584896405591,0.372093023255814,1.67441860465116,12.2790697674419,14.3255813953488,0.186046511627907,0.186046511627907,0.372093023255814
"opinion2014.18801847.txt","opinion",2014,4175,2,12,51,65,0,2,2,-0.95539411493333,0.937385902791973,-0.307215376999712,0.479041916167665,2.87425149700599,12.2155688622754,15.5688622754491,0,0.479041916167665,0.479041916167665
"opinion2014.18803743.txt","opinion",2014,4542,3,14,52,69,0,1,1,-0.958979794099764,0.939161276377575,-0.965716484908297,0.660501981505945,3.08234258036107,11.4487010127697,15.1915455746367,0,0.220167327168648,0.220167327168648
"opinion2014.18812139.txt","opinion",2014,4956,4,18,60,82,4,5,9,-0.958763263108789,0.942093325383103,-0.129178751538963,0.807102502017756,3.6319612590799,12.1065375302663,16.545601291364,0.807102502017756,1.0088781275222,1.81598062953995
"opinion2014.18823874.txt","opinion",2014,4498,8,23,57,88,0,1,1,-0.958000595594754,0.940023977140887,-1.17456591531381,1.77856825255669,5.11338372610049,12.6722987994664,19.5642507781236,0,0.222321031569586,0.222321031569586
"opinion2014.18829447.txt","opinion",2014,4347,5,10,47,62,0,0,0,-0.957924796121271,0.939723203003903,-0.877184758466628,1.15021854152289,2.30043708304578,10.8120542903152,14.2627099148838,0,0,0
"opinion2014.18829464.txt","opinion",2014,4230,3,11,36,50,2,3,5,-0.953815130281064,0.936310119476316,-0.135259842287128,0.709219858156028,2.60047281323877,8.51063829787234,11.8203309692671,0.472813238770686,0.709219858156028,1.18203309692671
"opinion2014.18831649.txt","opinion",2014,5844,3,19,64,86,2,1,3,-0.955475519675309,0.934369794937978,-2.79599337637461,0.513347022587269,3.25119780971937,10.9514031485284,14.715947980835,0.342231348391513,0.171115674195756,0.513347022587269
"opinion2014.18842827.txt","opinion",2014,4822,5,13,54,72,0,11,11,-0.961115874072885,0.938633814071687,-4.47875234453279,1.03691414350892,2.69597677312319,11.1986727498963,14.9315636665284,0,2.28121111571962,2.28121111571962
"opinion2014.18843166.txt","opinion",2014,5041,2,5,70,77,3,4,7,-0.952798143274621,0.935610843326685,-0.34935631146211,0.396746677246578,0.991866693116445,13.8861337036302,15.2747470739933,0.595120015869867,0.793493354493156,1.38861337036302
"opinion2014.18865860.txt","opinion",2014,4236,4,14,51,69,1,2,3,-0.955489796269528,0.935684263139818,-0.918092827202986,0.944287063267233,3.30500472143532,12.0396600566572,16.2889518413598,0.236071765816808,0.472143531633617,0.708215297450425
"opinion2014.18891292.txt","opinion",2014,4433,2,8,68,78,0,2,2,-0.954846575455101,0.936895915668993,-1.37124560008343,0.451161741484322,1.80464696593729,15.339499210467,17.5953079178886,0,0.451161741484322,0.451161741484322
"opinion2014.18891301.txt","opinion",2014,4314,3,4,59,66,1,1,2,-0.961254751852264,0.940966375771153,-2.18393439922343,0.695410292072323,0.927213722763097,13.6764024107557,15.2990264255911,0.231803430690774,0.231803430690774,0.463606861381548
"opinion2014.18915264.txt","opinion",2014,4172,4,7,55,66,3,0,3,-0.952601215136249,0.93324480632538,-0.544901464146312,0.958772770853308,1.67785234899329,13.183125599233,15.8197507190796,0.719079578139981,0,0.719079578139981
"opinion2014.18919949.txt","opinion",2014,5814,4,9,68,81,6,0,6,-0.954548986358891,0.935063053764626,-1.82531811673522,0.687994496044032,1.54798761609907,11.6959064327485,13.9318885448916,1.03199174406605,0,1.03199174406605
"opinion2014.18923660.txt","opinion",2014,4372,4,13,41,58,5,3,8,-0.955807240468607,0.935729594720392,-0.728715361216434,0.914913083257091,2.97346752058554,9.37785910338518,13.2662397072278,1.14364135407136,0.686184812442818,1.82982616651418
"opinion2014.18924852.txt","opinion",2014,4500,3,10,57,70,3,4,7,-0.954451776763748,0.931943686730358,-2.92177603945022,0.666666666666667,2.22222222222222,12.6666666666667,15.5555555555556,0.666666666666667,0.888888888888889,1.55555555555556
"opinion2014.18924862.txt","opinion",2014,4644,4,3,71,78,1,8,9,-0.961772478388618,0.943008459356084,-1.97692924585065,0.861326442721792,0.645994832041344,15.2885443583118,16.7958656330749,0.215331610680448,1.72265288544358,1.93798449612403
"opinion2014.18929634.txt","opinion",2014,4443,4,7,51,62,4,0,4,-0.955690870077988,0.935152510662427,-0.229722554492096,0.900292595093405,1.57551204141346,11.4787305874409,13.9545352239478,0.900292595093405,0,0.900292595093405
"opinion2014.18930209.txt","opinion",2014,4396,5,7,55,67,5,1,6,-0.956280643807301,0.936359989838907,-0.653277643534985,1.13739763421292,1.59235668789809,12.5113739763421,15.2411282984531,1.13739763421292,0.227479526842584,1.36487716105551
"opinion2014.18932367.txt","opinion",2014,5405,1,9,64,74,1,5,6,-0.959340525695977,0.939807349910597,-1.32869518124534,0.185013876040703,1.66512488436633,11.840888066605,13.691026827012,0.185013876040703,0.925069380203515,1.11008325624422
"opinion2014.18944012.txt","opinion",2014,5000,2,8,63,73,1,1,2,-0.956922496271921,0.935986621437073,-2.04533005540311,0.4,1.6,12.6,14.6,0.2,0.2,0.4
"opinion2014.18946041.txt","opinion",2014,4393,3,5,52,60,0,2,2,-0.964088131241991,0.939642189139586,-5.77828854020253,0.682904620987935,1.13817436831323,11.8370134304575,13.6580924197587,0,0.45526974732529,0.45526974732529
"opinion2014.18950078.txt","opinion",2014,5983,3,18,72,93,2,2,4,-0.954335642821744,0.935707470801676,-0.927956512343444,0.501420691960555,3.00852415176333,12.0340966070533,15.5440414507772,0.334280461307037,0.334280461307037,0.668560922614073
"opinion2014.18959539.txt","opinion",2014,5306,10,11,82,103,0,0,0,-0.954370680222455,0.934036272628459,-1.53905012565436,1.88465887674331,2.07312476441764,15.4542027892951,19.4119864304561,0,0,0
"opinion2014.18973797.txt","opinion",2014,4313,3,9,57,69,3,3,6,-0.956846413399516,0.935174002122278,-3.29010095572506,0.69557152793879,2.08671458381637,13.215859030837,15.9981451425922,0.69557152793879,0.69557152793879,1.39114305587758
"opinion2014.18984401.txt","opinion",2014,4451,4,8,41,53,2,10,12,-0.953838973525289,0.935776569508309,-0.618629443384556,0.898674455178612,1.79734891035722,9.21141316558077,11.9074365311166,0.449337227589306,2.24668613794653,2.69602336553583
"opinion2014.18992544.txt","opinion",2014,4944,4,14,45,63,6,3,9,-0.957084915961892,0.934284387703296,-4.11071586944687,0.809061488673139,2.83171521035599,9.10194174757281,12.7427184466019,1.21359223300971,0.606796116504854,1.82038834951456
"opinion2014.18995528.txt","opinion",2014,4993,4,15,70,89,0,3,3,-0.956153900225459,0.938758363940056,-1.42627589232745,0.801121570198278,3.00420588824354,14.0196274784699,17.8249549369117,0,0.600841177648708,0.600841177648708
